scenario,run,day,worker_id,worker_type,issue_id,category,severity,action,accepted,duplicate,dispatch_correct,resolved,resolution_hours,submission_minutes
S0,1,56,W006,driver,R01-D55-I09,public_safety,low,invalid,0,0,,,,9.619
S0,1,56,W025,driver,R01-D55-I12,road_or_facility,low,new_workorder,1,0,0,0,,9.652
S0,1,56,W029,driver,R01-D55-I18,public_safety,medium,new_workorder,1,0,0,1,76.828,7.847
S0,1,56,W039,rider,R01-D55-I02,traffic,low,invalid,0,0,,,,7.796
S0,1,56,W058,rider,R01-D55-I03,road_or_facility,medium,new_workorder,1,0,0,1,65.072,8.044
S0,1,56,W060,driver,R01-D55-I12,road_or_facility,low,unmerged_duplicate,1,1,1,1,80.305,8.244
S0,1,56,W067,rider,R01-D55-I07,community_access,medium,invalid,0,0,,,,8.663
S0,1,56,W086,rider,R01-D55-I06,road_or_facility,medium,invalid,0,0,,,,8.17
S0,1,56,W222,rider,R01-D55-I16,community_access,low,invalid,0,0,,,,6.051
S0,1,56,W231,rider,R01-D55-I17,public_safety,medium,invalid,0,0,,,,8.415
S0,1,56,W236,rider,R01-D55-I14,public_safety,low,invalid,0,0,,,,7.499
S1,1,1,W023,rider,R01-D00-I16,community_access,high,new_workorder,1,0,1,1,27.173,3.373
S1,1,1,W024,rider,R01-D00-I17,road_or_facility,high,invalid,0,0,,,,4.077
S1,1,1,W029,driver,R01-D00-I19,road_or_facility,low,new_workorder,1,0,1,1,18.352,3.159
S1,1,1,W075,rider,R01-D00-I06,community_service,low,new_workorder,1,0,1,0,,2.16
S1,1,1,W116,rider,R01-D00-I10,traffic,low,new_workorder,1,0,1,1,38.075,2.219
S1,1,1,W139,rider,R01-D00-I15,community_service,low,invalid,0,0,,,,3.109
S1,1,1,W156,rider,R01-D00-I08,community_access,low,new_workorder,1,0,1,1,30.376,3.276
S1,1,1,W161,rider,R01-D00-I13,public_safety,low,new_workorder,1,0,1,1,44.1,2.389
S1,1,1,W196,rider,R01-D00-I06,community_service,low,merged_duplicate,1,1,,,,3.528
S1,1,1,W206,driver,R01-D00-I19,road_or_facility,low,merged_duplicate,1,1,,,,3.674
S1,1,2,W017,rider,R01-D01-I01,community_access,low,new_workorder,1,0,1,1,27.831,2.519
S1,1,2,W052,rider,R01-D01-I02,community_access,high,invalid,0,0,,,,3.528
S1,1,2,W117,rider,R01-D01-I06,community_access,low,new_workorder,1,0,0,1,20.93,3.34
S1,1,2,W142,rider,R01-D01-I11,road_or_facility,high,new_workorder,1,0,1,1,23.937,3.49
S1,1,2,W174,rider,R01-D01-I01,community_access,low,invalid,0,1,,,,2.303
S1,1,2,W175,driver,R01-D01-I16,community_service,medium,new_workorder,1,0,1,1,16.25,2.668
S1,1,2,W185,rider,R01-D01-I13,community_service,low,new_workorder,1,0,1,1,38.309,3.466
S1,1,2,W230,rider,R01-D01-I01,community_access,low,merged_duplicate,1,1,,,,2.024
S1,1,2,W233,rider,R01-D01-I11,road_or_facility,high,merged_duplicate,1,1,,,,2.422
S1,1,3,W008,rider,R01-D02-I05,road_or_facility,low,new_workorder,1,0,1,1,31.144,3.246
S1,1,3,W017,rider,R01-D02-I10,community_service,low,new_workorder,1,0,1,1,43.744,2.669
S1,1,3,W032,rider,R01-D02-I17,road_or_facility,medium,new_workorder,1,0,1,1,34.661,3.155
S1,1,3,W037,rider,R01-D02-I14,traffic,low,new_workorder,1,0,1,1,37.483,2.423
S1,1,3,W047,rider,R01-D02-I16,road_or_facility,low,new_workorder,1,0,1,1,24.774,3.784
S1,1,3,W050,rider,R01-D02-I15,community_service,low,invalid,0,0,,,,2.936
S1,1,3,W102,driver,R01-D02-I00,community_access,low,invalid,0,0,,,,2.991
S1,1,3,W110,rider,R01-D02-I03,road_or_facility,medium,new_workorder,1,0,1,1,36.609,2.75
S1,1,3,W143,rider,R01-D02-I08,community_service,low,new_workorder,1,0,1,1,23.786,2.646
S1,1,3,W176,driver,R01-D02-I05,road_or_facility,low,merged_duplicate,1,1,,,,2.839
S1,1,3,W178,driver,R01-D02-I02,traffic,low,new_workorder,1,0,0,0,,2.554
S1,1,3,W183,rider,R01-D02-I06,public_safety,low,invalid,0,0,,,,2.676
S1,1,3,W185,rider,R01-D02-I00,community_access,low,new_workorder,1,0,1,0,,3.426
S1,1,3,W201,rider,R01-D02-I12,road_or_facility,medium,new_workorder,1,0,1,1,45.448,3.713
S1,1,3,W203,rider,R01-D02-I17,road_or_facility,medium,unmerged_duplicate,1,1,1,1,46.477,3.157
S1,1,3,W205,rider,R01-D02-I07,community_access,high,invalid,0,0,,,,2.591
S1,1,3,W210,driver,R01-D02-I12,road_or_facility,medium,invalid,0,1,,,,2.769
S1,1,3,W213,driver,R01-D02-I04,community_access,low,invalid,0,0,,,,3.366
S1,1,3,W219,driver,R01-D02-I04,community_access,low,new_workorder,1,0,1,1,40.858,2.572
S1,1,4,W005,rider,R01-D03-I11,road_or_facility,critical,emergency_referral,0,0,,,,3.945
S1,1,4,W016,rider,R01-D03-I04,community_service,medium,new_workorder,1,0,1,1,26.443,2.809
S1,1,4,W025,driver,R01-D03-I17,community_service,medium,new_workorder,1,0,0,1,27.547,3.053
S1,1,4,W055,rider,R01-D03-I01,road_or_facility,low,invalid,0,0,,,,2.944
S1,1,4,W077,rider,R01-D03-I15,road_or_facility,low,new_workorder,1,0,1,1,29.732,2.426
S1,1,4,W079,rider,R01-D03-I11,road_or_facility,critical,emergency_referral,0,0,,,,3.472
S1,1,4,W086,rider,R01-D03-I06,community_access,low,new_workorder,1,0,1,1,19.066,3.039
S1,1,4,W106,rider,R01-D03-I03,community_service,low,new_workorder,1,0,1,1,28.53,2.877
S1,1,4,W111,rider,R01-D03-I00,road_or_facility,low,new_workorder,1,0,1,1,23.402,2.045
S1,1,4,W116,rider,R01-D03-I14,road_or_facility,medium,new_workorder,1,0,1,1,25.385,2.52
S1,1,4,W156,rider,R01-D03-I10,traffic,medium,new_workorder,1,0,0,1,21.479,3.088
S1,1,4,W217,rider,R01-D03-I08,road_or_facility,low,new_workorder,1,0,1,1,70.732,3.058
S1,1,5,W017,rider,R01-D04-I00,community_access,low,new_workorder,1,0,1,1,22.389,2.418
S1,1,5,W060,driver,R01-D04-I16,community_access,high,new_workorder,1,0,1,1,23.543,3.245
S1,1,5,W061,rider,R01-D04-I14,road_or_facility,low,new_workorder,1,0,1,1,38.252,4.223
S1,1,5,W138,rider,R01-D04-I18,public_safety,low,invalid,0,0,,,,3.694
S1,1,5,W152,rider,R01-D04-I00,community_access,low,merged_duplicate,1,1,,,,3.362
S1,1,5,W158,rider,R01-D04-I00,community_access,low,merged_duplicate,1,1,,,,2.939
S1,1,5,W188,driver,R01-D04-I11,traffic,low,new_workorder,1,0,1,1,33.237,2.385
S1,1,5,W192,rider,R01-D04-I04,community_access,medium,new_workorder,1,0,1,0,,3.518
S1,1,5,W204,rider,R01-D04-I15,community_access,low,new_workorder,1,0,1,1,25.617,3.353
S1,1,5,W217,rider,R01-D04-I05,road_or_facility,low,new_workorder,1,0,1,1,43.127,2.555
S1,1,5,W225,rider,R01-D04-I09,road_or_facility,low,invalid,0,0,,,,2.872
S1,1,5,W233,rider,R01-D04-I16,community_access,high,merged_duplicate,1,1,,,,2.699
S1,1,6,W012,rider,R01-D05-I11,community_access,high,invalid,0,0,,,,2.733
S1,1,6,W022,driver,R01-D05-I05,community_access,low,new_workorder,1,0,1,1,34.947,3.378
S1,1,6,W037,rider,R01-D05-I11,community_access,high,new_workorder,1,0,1,1,23.366,2.224
S1,1,6,W049,rider,R01-D05-I07,community_access,high,new_workorder,1,0,1,1,33.248,3.018
S1,1,6,W084,rider,R01-D05-I19,traffic,critical,emergency_referral,0,0,,,,3.05
S1,1,6,W122,rider,R01-D05-I01,community_service,low,new_workorder,1,0,1,1,25.68,3.137
S1,1,6,W131,rider,R01-D05-I02,community_access,low,new_workorder,1,0,1,1,32.015,3.335
S1,1,6,W140,driver,R01-D05-I08,community_service,high,new_workorder,1,0,1,1,26.277,1.996
S1,1,6,W148,driver,R01-D05-I00,road_or_facility,low,new_workorder,1,0,1,1,23.67,2.723
S1,1,6,W166,rider,R01-D05-I09,road_or_facility,low,invalid,0,0,,,,2.536
S1,1,6,W170,rider,R01-D05-I14,public_safety,medium,new_workorder,1,0,1,1,23.626,3.484
S1,1,6,W182,rider,R01-D05-I07,community_access,high,merged_duplicate,1,1,,,,3.6
S1,1,6,W185,rider,R01-D05-I19,traffic,critical,emergency_referral,0,0,,,,2.91
S1,1,6,W189,rider,R01-D05-I12,road_or_facility,medium,new_workorder,1,0,1,1,28.323,2.421
S1,1,6,W190,rider,R01-D05-I08,community_service,high,invalid,0,1,,,,3.454
S1,1,6,W211,rider,R01-D05-I00,road_or_facility,low,invalid,0,1,,,,2.995
S1,1,6,W224,rider,R01-D05-I00,road_or_facility,low,merged_duplicate,1,1,,,,2.411
S1,1,6,W235,rider,R01-D05-I00,road_or_facility,low,invalid,0,1,,,,3.706
S1,1,7,W015,rider,R01-D06-I05,road_or_facility,low,new_workorder,1,0,1,1,27.984,2.368
S1,1,7,W027,rider,R01-D06-I19,community_access,low,new_workorder,1,0,1,1,28.068,3.388
S1,1,7,W037,rider,R01-D06-I10,road_or_facility,critical,emergency_referral,0,0,,,,3.28
S1,1,7,W040,rider,R01-D06-I04,community_service,low,new_workorder,1,0,1,1,24.725,3.835
S1,1,7,W042,rider,R01-D06-I15,public_safety,medium,invalid,0,0,,,,3.397
S1,1,7,W051,rider,R01-D06-I01,traffic,low,new_workorder,1,0,1,0,,2.44
S1,1,7,W068,rider,R01-D06-I15,public_safety,medium,new_workorder,1,0,1,1,34.548,2.976
S1,1,7,W069,rider,R01-D06-I07,road_or_facility,medium,invalid,0,0,,,,4.836
S1,1,7,W093,rider,R01-D06-I11,traffic,high,invalid,0,0,,,,3.394
S1,1,7,W102,driver,R01-D06-I19,community_access,low,merged_duplicate,1,1,,,,3.193
S1,1,7,W120,rider,R01-D06-I18,traffic,low,new_workorder,1,0,1,1,17.941,2.914
S1,1,7,W129,rider,R01-D06-I10,road_or_facility,critical,emergency_referral,0,0,,,,2.663
S1,1,7,W147,rider,R01-D06-I14,community_access,medium,new_workorder,1,0,1,1,19.121,3.186
S1,1,7,W152,rider,R01-D06-I15,public_safety,medium,invalid,0,1,,,,3.347
S1,1,7,W159,rider,R01-D06-I16,traffic,low,new_workorder,1,0,1,0,,2.866
S1,1,7,W161,rider,R01-D06-I14,community_access,medium,merged_duplicate,1,1,,,,2.277
S1,1,7,W177,rider,R01-D06-I00,community_service,low,new_workorder,1,0,1,1,33.765,3.643
S1,1,7,W183,rider,R01-D06-I00,community_service,low,invalid,0,1,,,,3.083
S1,1,7,W200,rider,R01-D06-I10,road_or_facility,critical,emergency_referral,0,0,,,,3.07
S1,1,7,W210,driver,R01-D06-I05,road_or_facility,low,invalid,0,1,,,,3.433
S1,1,7,W221,rider,R01-D06-I02,community_service,low,new_workorder,1,0,1,1,27.37,2.861
S1,1,7,W224,rider,R01-D06-I05,road_or_facility,low,unmerged_duplicate,1,1,1,1,33.11,2.716
S1,1,7,W228,rider,R01-D06-I16,traffic,low,unmerged_duplicate,1,1,0,0,,2.649
S1,1,8,W020,rider,R01-D07-I05,traffic,low,new_workorder,1,0,1,1,31.385,3.317
S1,1,8,W031,driver,R01-D07-I10,community_access,medium,invalid,0,0,,,,2.87
S1,1,8,W061,rider,R01-D07-I07,community_access,low,invalid,0,0,,,,3.65
S1,1,8,W092,rider,R01-D07-I15,road_or_facility,low,new_workorder,1,0,1,1,42.307,2.337
S1,1,8,W098,rider,R01-D07-I04,community_service,medium,new_workorder,1,0,1,1,25.564,3.777
S1,1,8,W107,rider,R01-D07-I13,community_access,low,new_workorder,1,0,0,1,30.804,2.352
S1,1,8,W114,rider,R01-D07-I06,traffic,high,new_workorder,1,0,1,1,30.924,3.674
S1,1,8,W138,rider,R01-D07-I16,community_access,medium,new_workorder,1,0,1,0,,2.538
S1,1,8,W140,driver,R01-D07-I16,community_access,medium,unmerged_duplicate,1,1,1,1,20.483,3.213
S1,1,8,W164,rider,R01-D07-I17,community_access,high,new_workorder,1,0,0,1,38.323,3.677
S1,1,8,W167,rider,R01-D07-I08,road_or_facility,low,new_workorder,1,0,1,1,17.163,3.568
S1,1,8,W168,rider,R01-D07-I15,road_or_facility,low,unmerged_duplicate,1,1,1,1,34.902,3.888
S1,1,8,W176,driver,R01-D07-I17,community_access,high,merged_duplicate,1,1,,,,4.008
S1,1,8,W197,rider,R01-D07-I10,community_access,medium,new_workorder,1,0,1,1,20.906,3.225
S1,1,8,W225,rider,R01-D07-I13,community_access,low,invalid,0,1,,,,2.828
S1,1,8,W226,rider,R01-D07-I19,road_or_facility,high,new_workorder,1,0,1,1,26.763,2.9
S1,1,8,W239,rider,R01-D07-I15,road_or_facility,low,unmerged_duplicate,1,1,1,1,20.889,2.566
S1,1,9,W005,rider,R01-D08-I18,community_access,medium,new_workorder,1,0,1,1,37.485,3.404
S1,1,9,W014,rider,R01-D08-I00,public_safety,low,invalid,0,0,,,,2.815
S1,1,9,W017,rider,R01-D08-I04,road_or_facility,low,new_workorder,1,0,1,1,24.268,3.336
S1,1,9,W069,rider,R01-D08-I09,community_service,low,new_workorder,1,0,0,1,40.55,2.004
S1,1,9,W099,rider,R01-D08-I03,road_or_facility,low,new_workorder,1,0,1,0,,3.014
S1,1,9,W201,rider,R01-D08-I08,community_service,high,new_workorder,1,0,0,1,24.814,3.196
S1,1,9,W207,rider,R01-D08-I18,community_access,medium,merged_duplicate,1,1,,,,3.072
S1,1,9,W226,rider,R01-D08-I09,community_service,low,unmerged_duplicate,1,1,1,1,36.683,2.785
S1,1,10,W024,rider,R01-D09-I01,road_or_facility,low,new_workorder,1,0,1,1,29.014,1.853
S1,1,10,W052,rider,R01-D09-I10,community_access,medium,new_workorder,1,0,1,0,,3.162
S1,1,10,W077,rider,R01-D09-I05,traffic,low,new_workorder,1,0,1,1,24.379,2.698
S1,1,10,W084,rider,R01-D09-I11,road_or_facility,medium,new_workorder,1,0,0,0,,3.098
S1,1,10,W095,rider,R01-D09-I12,community_service,low,new_workorder,1,0,0,1,27.365,2.813
S1,1,10,W097,driver,R01-D09-I15,road_or_facility,medium,new_workorder,1,0,1,1,15.864,3.511
S1,1,10,W112,rider,R01-D09-I07,traffic,medium,invalid,0,0,,,,3.158
S1,1,10,W113,rider,R01-D09-I06,public_safety,medium,new_workorder,1,0,1,0,,3.16
S1,1,10,W132,rider,R01-D09-I07,traffic,medium,new_workorder,1,0,1,0,,3.469
S1,1,10,W135,rider,R01-D09-I04,community_access,medium,new_workorder,1,0,1,1,31.452,3.783
S1,1,10,W177,rider,R01-D09-I11,road_or_facility,medium,merged_duplicate,1,1,,,,2.969
S1,1,10,W203,rider,R01-D09-I06,public_safety,medium,invalid,0,1,,,,3.502
S1,1,10,W217,rider,R01-D09-I17,public_safety,high,new_workorder,1,0,1,1,16.102,2.988
S1,1,11,W011,rider,R01-D10-I02,public_safety,critical,emergency_referral,0,0,,,,2.96
S1,1,11,W014,rider,R01-D10-I05,road_or_facility,high,invalid,0,0,,,,2.964
S1,1,11,W036,rider,R01-D10-I11,community_access,low,new_workorder,1,0,1,1,21.343,3.885
S1,1,11,W047,rider,R01-D10-I08,community_access,low,invalid,0,0,,,,2.902
S1,1,11,W049,rider,R01-D10-I01,traffic,low,invalid,0,0,,,,2.518
S1,1,11,W063,rider,R01-D10-I10,community_service,high,new_workorder,1,0,1,1,37.254,2.528
S1,1,11,W064,driver,R01-D10-I02,public_safety,critical,emergency_referral,0,0,,,,2.579
S1,1,11,W065,rider,R01-D10-I11,community_access,low,merged_duplicate,1,1,,,,3.736
S1,1,11,W078,driver,R01-D10-I18,traffic,low,new_workorder,1,0,1,1,26.777,2.742
S1,1,11,W110,rider,R01-D10-I17,road_or_facility,high,new_workorder,1,0,0,1,33.046,3.763
S1,1,11,W128,rider,R01-D10-I11,community_access,low,merged_duplicate,1,1,,,,2.898
S1,1,11,W181,driver,R01-D10-I04,road_or_facility,high,new_workorder,1,0,1,1,27.893,2.874
S1,1,11,W196,rider,R01-D10-I11,community_access,low,unmerged_duplicate,1,1,1,1,22.5,2.928
S1,1,11,W198,rider,R01-D10-I16,community_access,low,invalid,0,0,,,,3.037
S1,1,11,W206,driver,R01-D10-I01,traffic,low,new_workorder,1,0,1,1,17.187,3.468
S1,1,11,W213,driver,R01-D10-I17,road_or_facility,high,invalid,0,1,,,,2.951
S1,1,11,W215,driver,R01-D10-I13,traffic,low,new_workorder,1,0,0,1,28.048,3.377
S1,1,11,W224,rider,R01-D10-I02,public_safety,critical,emergency_referral,0,0,,,,2.564
S1,1,11,W231,rider,R01-D10-I11,community_access,low,unmerged_duplicate,1,1,1,1,36.101,3.837
S1,1,12,W021,driver,R01-D11-I18,traffic,medium,new_workorder,1,0,1,1,43.396,3.331
S1,1,12,W022,driver,R01-D11-I13,road_or_facility,low,new_workorder,1,0,1,1,38.89,3.216
S1,1,12,W024,rider,R01-D11-I03,community_service,low,invalid,0,0,,,,3.672
S1,1,12,W055,rider,R01-D11-I11,community_access,low,new_workorder,1,0,1,1,37.862,2.2
S1,1,12,W062,rider,R01-D11-I00,traffic,low,invalid,0,0,,,,2.679
S1,1,12,W067,rider,R01-D11-I10,traffic,low,new_workorder,1,0,1,1,33.521,3.978
S1,1,12,W083,rider,R01-D11-I00,traffic,low,new_workorder,1,0,1,1,32.395,2.986
S1,1,12,W084,rider,R01-D11-I17,road_or_facility,low,new_workorder,1,0,0,1,26.225,3.345
S1,1,12,W089,rider,R01-D11-I14,community_access,low,new_workorder,1,0,1,1,30.935,2.587
S1,1,12,W128,rider,R01-D11-I04,community_access,low,invalid,0,0,,,,2.825
S1,1,12,W178,driver,R01-D11-I00,traffic,low,merged_duplicate,1,1,,,,2.137
S1,1,12,W186,rider,R01-D11-I02,community_access,low,invalid,0,0,,,,2.593
S1,1,12,W195,rider,R01-D11-I03,community_service,low,invalid,0,0,,,,2.626
S1,1,12,W204,rider,R01-D11-I13,road_or_facility,low,merged_duplicate,1,1,,,,3.17
S1,1,13,W001,rider,R01-D12-I05,public_safety,low,invalid,0,0,,,,2.862
S1,1,13,W025,driver,R01-D12-I16,community_service,low,invalid,0,0,,,,3.605
S1,1,13,W029,driver,R01-D12-I01,community_access,low,new_workorder,1,0,1,1,31.119,2.48
S1,1,13,W033,rider,R01-D12-I09,community_service,medium,new_workorder,1,0,1,1,32.081,2.88
S1,1,13,W042,rider,R01-D12-I02,road_or_facility,medium,new_workorder,1,0,1,0,,2.349
S1,1,13,W099,rider,R01-D12-I08,public_safety,low,new_workorder,1,0,1,0,,2.596
S1,1,13,W145,rider,R01-D12-I10,community_service,medium,invalid,0,0,,,,2.835
S1,1,13,W194,rider,R01-D12-I04,traffic,low,new_workorder,1,0,0,0,,3.029
S1,1,13,W199,rider,R01-D12-I06,community_access,high,new_workorder,1,0,0,0,,3.5
S1,1,13,W235,rider,R01-D12-I02,road_or_facility,medium,merged_duplicate,1,1,,,,1.976
S1,1,14,W001,rider,R01-D13-I07,road_or_facility,low,new_workorder,1,0,0,1,41.141,2.987
S1,1,14,W018,rider,R01-D13-I16,community_access,low,new_workorder,1,0,0,1,30.845,2.715
S1,1,14,W021,driver,R01-D13-I04,road_or_facility,low,invalid,0,0,,,,3.018
S1,1,14,W035,rider,R01-D13-I15,road_or_facility,low,new_workorder,1,0,1,0,,4.058
S1,1,14,W037,rider,R01-D13-I07,road_or_facility,low,merged_duplicate,1,1,,,,2.001
S1,1,14,W064,driver,R01-D13-I17,public_safety,medium,new_workorder,1,0,1,1,29.896,2.746
S1,1,14,W106,rider,R01-D13-I06,community_service,medium,new_workorder,1,0,1,1,60.624,2.868
S1,1,14,W110,rider,R01-D13-I11,community_access,medium,new_workorder,1,0,0,0,,3.537
S1,1,14,W175,driver,R01-D13-I15,road_or_facility,low,invalid,0,1,,,,2.795
S1,1,14,W195,rider,R01-D13-I11,community_access,medium,unmerged_duplicate,1,1,1,1,33.951,3.176
S1,1,14,W223,rider,R01-D13-I06,community_service,medium,merged_duplicate,1,1,,,,3.029
S1,1,14,W232,rider,R01-D13-I17,public_safety,medium,invalid,0,1,,,,3.493
S1,1,15,W007,rider,R01-D14-I18,community_access,medium,new_workorder,1,0,1,1,25.977,2.556
S1,1,15,W012,rider,R01-D14-I10,community_service,low,new_workorder,1,0,1,1,35.476,1.854
S1,1,15,W028,rider,R01-D14-I11,road_or_facility,low,invalid,0,0,,,,3.114
S1,1,15,W033,rider,R01-D14-I04,community_access,medium,new_workorder,1,0,0,1,33.022,2.286
S1,1,15,W055,rider,R01-D14-I01,public_safety,critical,emergency_referral,0,0,,,,3.216
S1,1,15,W066,rider,R01-D14-I15,public_safety,low,invalid,0,0,,,,2.626
S1,1,15,W102,driver,R01-D14-I11,road_or_facility,low,new_workorder,1,0,1,1,27.768,2.639
S1,1,15,W108,driver,R01-D14-I15,public_safety,low,invalid,0,0,,,,2.448
S1,1,15,W118,driver,R01-D14-I13,road_or_facility,low,invalid,0,0,,,,3.168
S1,1,15,W134,rider,R01-D14-I14,traffic,low,new_workorder,1,0,1,1,13.868,2.993
S1,1,15,W141,rider,R01-D14-I17,traffic,low,new_workorder,1,0,1,1,31.214,3.661
S1,1,15,W154,rider,R01-D14-I04,community_access,medium,invalid,0,1,,,,3.149
S1,1,15,W169,rider,R01-D14-I07,community_service,high,new_workorder,1,0,1,0,,2.296
S1,1,15,W202,rider,R01-D14-I11,road_or_facility,low,invalid,0,1,,,,3.455
S1,1,15,W210,driver,R01-D14-I16,road_or_facility,low,new_workorder,1,0,1,1,33.752,3.629
S1,1,15,W212,rider,R01-D14-I12,public_safety,medium,new_workorder,1,0,1,1,42.655,2.744
S1,1,15,W225,rider,R01-D14-I06,community_access,high,invalid,0,0,,,,3.294
S1,1,16,W037,rider,R01-D15-I08,community_access,medium,new_workorder,1,0,1,1,28.86,2.681
S1,1,16,W054,driver,R01-D15-I07,public_safety,low,new_workorder,1,0,1,1,29.959,2.927
S1,1,16,W074,rider,R01-D15-I01,community_access,medium,new_workorder,1,0,1,1,31.633,2.657
S1,1,16,W077,rider,R01-D15-I05,public_safety,medium,new_workorder,1,0,1,1,29.641,4.159
S1,1,16,W088,driver,R01-D15-I14,road_or_facility,medium,new_workorder,1,0,1,1,29.705,3.507
S1,1,16,W120,rider,R01-D15-I09,public_safety,high,new_workorder,1,0,1,1,13.92,3.788
S1,1,16,W126,rider,R01-D15-I10,community_access,low,new_workorder,1,0,1,1,39.676,3.274
S1,1,16,W142,rider,R01-D15-I00,traffic,low,new_workorder,1,0,0,1,34.822,2.686
S1,1,16,W174,rider,R01-D15-I19,community_service,low,new_workorder,1,0,1,1,41.589,2.469
S1,1,16,W175,driver,R01-D15-I03,community_service,low,new_workorder,1,0,1,1,43.501,2.882
S1,1,16,W188,driver,R01-D15-I10,community_access,low,merged_duplicate,1,1,,,,2.827
S1,1,16,W196,rider,R01-D15-I12,traffic,low,new_workorder,1,0,1,0,,3.754
S1,1,16,W200,rider,R01-D15-I08,community_access,medium,invalid,0,1,,,,2.705
S1,1,16,W227,rider,R01-D15-I18,public_safety,low,new_workorder,1,0,1,1,30.356,1.619
S1,1,16,W235,rider,R01-D15-I17,road_or_facility,medium,invalid,0,0,,,,3.024
S1,1,16,W237,rider,R01-D15-I02,community_access,medium,new_workorder,1,0,1,1,21.057,3.38
S1,1,17,W033,rider,R01-D16-I12,traffic,low,invalid,0,0,,,,2.196
S1,1,17,W034,driver,R01-D16-I16,community_service,medium,new_workorder,1,0,1,1,39.07,2.811
S1,1,17,W076,rider,R01-D16-I13,road_or_facility,low,new_workorder,1,0,1,1,52.786,3.052
S1,1,17,W125,driver,R01-D16-I11,road_or_facility,high,new_workorder,1,0,1,1,17.057,3.309
S1,1,17,W130,rider,R01-D16-I11,road_or_facility,high,merged_duplicate,1,1,,,,3.072
S1,1,17,W136,rider,R01-D16-I06,public_safety,medium,new_workorder,1,0,1,1,39.749,2.552
S1,1,17,W166,rider,R01-D16-I12,traffic,low,new_workorder,1,0,1,1,42.395,3.459
S1,1,17,W170,rider,R01-D16-I01,road_or_facility,critical,emergency_referral,0,0,,,,3.363
S1,1,18,W016,rider,R01-D17-I07,traffic,low,new_workorder,1,0,1,1,26.0,2.939
S1,1,18,W019,rider,R01-D17-I11,public_safety,high,new_workorder,1,0,1,1,50.4,1.962
S1,1,18,W060,driver,R01-D17-I17,public_safety,low,new_workorder,1,0,0,1,36.051,2.976
S1,1,18,W099,rider,R01-D17-I03,community_access,low,invalid,0,0,,,,2.814
S1,1,18,W100,rider,R01-D17-I02,road_or_facility,low,invalid,0,0,,,,2.748
S1,1,18,W139,rider,R01-D17-I19,road_or_facility,medium,new_workorder,1,0,0,1,41.047,2.186
S1,1,19,W006,driver,R01-D18-I02,traffic,medium,new_workorder,1,0,0,0,,3.809
S1,1,19,W014,rider,R01-D18-I04,community_access,medium,new_workorder,1,0,1,0,,2.643
S1,1,19,W016,rider,R01-D18-I11,community_access,medium,new_workorder,1,0,1,1,26.501,3.597
S1,1,19,W023,rider,R01-D18-I06,traffic,low,new_workorder,1,0,1,1,29.013,3.491
S1,1,19,W036,rider,R01-D18-I11,community_access,medium,merged_duplicate,1,1,,,,3.152
S1,1,19,W050,rider,R01-D18-I00,community_access,medium,new_workorder,1,0,1,1,31.267,2.957
S1,1,19,W060,driver,R01-D18-I11,community_access,medium,merged_duplicate,1,1,,,,3.058
S1,1,19,W069,rider,R01-D18-I16,community_access,low,invalid,0,0,,,,2.613
S1,1,19,W078,driver,R01-D18-I13,road_or_facility,medium,new_workorder,1,0,1,1,32.473,3.223
S1,1,19,W119,rider,R01-D18-I07,traffic,medium,new_workorder,1,0,1,0,,2.379
S1,1,19,W121,driver,R01-D18-I03,public_safety,medium,new_workorder,1,0,1,0,,2.508
S1,1,19,W213,driver,R01-D18-I14,community_access,low,new_workorder,1,0,1,1,23.726,2.617
S1,1,19,W226,rider,R01-D18-I00,community_access,medium,merged_duplicate,1,1,,,,2.74
